2018,11,14,13,11,6.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.011258166474391151
2018,11,14,13,11,47.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.004991366084728277
2018,11,14,13,12,16.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.007394339530737204
2018,11,14,13,12,45.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.0049618798422361721
2018,11,14,13,13,14.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.0018563079219282574
2018,11,14,13,13,43.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.004344296606290321
2018,11,14,13,15,9.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.0018068864939690954
2018,11,14,13,15,38.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.010293007694089473
2018,11,14,13,16,8.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.0020328497126922418
2018,11,14,13,16,37.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.0015636443432063274
2018,11,14,13,17,6.,"6aaf7d492d07d022d70cd639d87dc7b3fa940afe",0.013983283264448643
2018,11,15,20,2,14.,"bab7147680aa07c30c95e22d472dbc4eea110fb4",0.001561920618980972
2018,11,15,20,3,1.,"bab7147680aa07c30c95e22d472dbc4eea110fb4",0.008404881594915814
2018,11,15,20,3,46.,"bab7147680aa07c30c95e22d472dbc4eea110fb4",0.0037103940506562072
2018,11,17,0,0,10.,"b6ebf5338a502e94c295fcb1393ac915d5890b7f",0.0037888160163892515
2018,11,17,0,0,45.,"b6ebf5338a502e94c295fcb1393ac915d5890b7f",0.018664852189568926
2018,11,17,0,1,23.,"b6ebf5338a502e94c295fcb1393ac915d5890b7f",0.0075202025843172926
2018,11,18,4,0,8.,"b6ebf5338a502e94c295fcb1393ac915d5890b7f",0.013512963584818349
2018,11,18,4,0,40.,"b6ebf5338a502e94c295fcb1393ac915d5890b7f",0.021641028125864992
2018,11,18,4,1,12.,"b6ebf5338a502e94c295fcb1393ac915d5890b7f",0.002669965089868942
2018,11,19,10,0,8.,"b6ebf5338a502e94c295fcb1393ac915d5890b7f",0.0052294132819572514
2018,11,19,10,0,39.,"b6ebf5338a502e94c295fcb1393ac915d5890b7f",0.01292929201997528
2018,11,19,10,1,11.,"b6ebf5338a502e94c295fcb1393ac915d5890b7f",0.0050775250544354833
2018,11,20,15,0,10.,"d714dcd1f00158c491dfad8087574932bb075d5d",0.0023846103892735115
2018,11,20,15,0,49.,"d714dcd1f00158c491dfad8087574932bb075d5d",0.0090612973406447583
2018,11,20,15,1,29.,"d714dcd1f00158c491dfad8087574932bb075d5d",0.02481922674682524
2018,11,21,22,0,8.,"3032b4b9ded7645122a414c6c4ffcc8a523c7560",0.014665382912525171
2018,11,21,22,0,36.,"3032b4b9ded7645122a414c6c4ffcc8a523c7560",0.0058986108278202831
