2018,10,3,5,0,8.,"448fffc2b41d23f9216c836793f50c95650c642b",0.40621334014218591
2018,10,3,5,0,15.,"448fffc2b41d23f9216c836793f50c95650c642b",20.711942579468186
2018,10,3,5,0,22.,"448fffc2b41d23f9216c836793f50c95650c642b",0.18436566732589754
2018,10,3,11,48,22.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",0.28971674171148365
2018,10,3,12,6,46.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",0.88082261559822461
2018,10,3,12,6,55.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",1.3503458507057346
2018,10,3,12,7,4.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",0.24263229906874995
2018,10,3,12,7,13.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",0.43747215099871983
2018,10,3,12,43,32.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",0.71816039002864729
2018,10,3,12,43,49.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",0.99210482475589723
2018,10,3,12,44,7.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",0.45176679449054635
2018,10,3,12,44,25.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",0.76432166208470864
2018,10,3,12,44,42.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",0.44519378249659214
2018,10,3,13,2,1.,"06a695892a91c84d1ccca7cc546b2b2f8ae800bd",0.58791447102679184
2018,10,3,13,47,59.,"e87c68f32495227792445793e848b783219a9fa8",1.3204582231480724
2018,10,3,16,47,25.,"d472fbb3f65a71a2222e85cf11884ca76ce774a0",1.3379519047948403
2018,10,3,17,21,36.,"d472fbb3f65a71a2222e85cf11884ca76ce774a0",0.18453497837558697
2018,10,3,17,21,58.,"d472fbb3f65a71a2222e85cf11884ca76ce774a0",0.80347881409337729
2018,10,3,17,22,20.,"d472fbb3f65a71a2222e85cf11884ca76ce774a0",1.3324453096170918
2018,10,4,20,0,6.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",1.3849240513134191
2018,10,4,20,0,24.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.40879475330781201
2018,10,4,20,0,41.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",1.154349013382924
2018,10,5,23,0,7.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",1.5752736457128229
2018,10,5,23,0,24.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.71965234645174858
2018,10,5,23,0,42.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.51821896731598027
2018,10,7,2,0,8.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",1.2113797592381736
2018,10,7,2,0,25.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",1.4685754150545129
2018,10,7,2,0,43.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.95909656551231048
2018,10,8,5,0,6.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.98573239039176164
2018,10,8,5,0,24.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.61531068461900884
2018,10,8,5,0,41.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",1.9268138670804769
2018,10,9,8,0,9.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",3.1063823121397549
2018,10,9,8,0,26.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.40280958187035942
2018,10,9,8,0,44.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.91561221051278419
2018,10,10,11,0,9.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.69206114581049816
2018,10,10,11,0,27.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.8453420731456398
2018,10,10,11,0,45.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",1.4621549377133984
2018,10,11,14,0,6.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.71289974687209989
2018,10,11,14,0,23.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.97086528930738103
2018,10,11,14,0,41.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",2.6394501418582692
2018,10,12,17,0,8.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.58548311919209972
2018,10,12,17,0,26.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.82409036831627058
2018,10,12,17,0,44.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",1.4734537675186816
2018,10,13,20,0,5.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.71045000858395202
2018,10,13,20,0,23.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.27264856028733631
2018,10,13,20,0,41.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.4946728162183458
2018,10,14,23,0,6.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",0.65964869916401669
2018,10,14,23,0,23.,"3ca8d4ee79af4114764f5d0e6cf6ed3b384588c6",1.1745641085152827
