2018,10,3,17,4,6.,0.47792432920966932
2018,10,3,17,4,35.,0.3124417747863637
2018,10,3,17,5,4.,1.2296186805705816
2018,10,3,18,0,8.,0.32016900293891082
2018,10,3,18,0,34.,0.9589174663768465
2018,10,3,18,0,59.,4.3238855194063506
2018,10,4,21,0,7.,0.26672393458763843
2018,10,4,21,0,31.,0.85800971690813221
2018,10,4,21,0,56.,1.9106028459369524
2018,10,6,0,0,6.,1.0771322656997384
2018,10,6,0,0,31.,1.8933859865645397
2018,10,6,0,0,56.,2.3709823512473669
2018,10,7,3,0,8.,0.54198279074549926
2018,10,7,3,0,33.,0.5010214583799093
2018,10,7,3,0,58.,6.1090095074523365
2018,10,8,6,0,6.,0.26533532128656123
2018,10,8,6,0,31.,0.46801611552922662
2018,10,8,6,0,56.,0.9618626018691363
2018,10,9,9,0,9.,0.26175434990096225
2018,10,9,9,0,33.,0.67560675194575026
2018,10,9,9,0,58.,0.91585817851375006
2018,10,10,12,0,9.,2.8925735501263925
2018,10,10,12,0,34.,2.1612662357653347
2018,10,10,12,0,59.,0.37679561145127294
2018,10,11,15,0,8.,0.42916408190759414
2018,10,11,15,0,33.,0.383123373634086
2018,10,11,15,0,58.,1.5116657783109782
2018,10,12,18,0,7.,0.11464574737881916
2018,10,12,18,0,32.,0.089305019333374647
2018,10,12,18,0,57.,0.72133850976575986
2018,10,13,21,0,6.,4.4284556706117062
2018,10,13,21,0,31.,0.54357038275487324
2018,10,13,21,0,56.,0.96746471705213355
2018,10,15,0,0,7.,1.3500086327738221
2018,10,15,0,0,31.,2.557653988334259
2018,10,15,0,0,56.,0.68422186637715754
2018,10,16,2,0,8.,0.14119854018033062
2018,10,16,2,0,33.,0.18001507687309348
2018,10,16,2,0,58.,0.22008364625787058
2018,10,17,4,0,6.,0.18273712113671747
2018,10,17,4,0,31.,1.2500512129751105
2018,10,17,4,0,57.,2.5080808750455423
2018,10,18,6,0,7.,2.3807353987344939
2018,10,18,6,0,31.,0.36182534192942128
2018,10,18,6,0,56.,0.17386690172974806
2018,10,19,8,0,8.,0.88516933573925694
2018,10,19,8,0,33.,0.23723914971075177
2018,10,19,8,0,58.,0.13937359299296759
2018,10,20,10,0,6.,2.4460389861204757
2018,10,20,10,0,34.,0.404549559335039
2018,10,20,10,1,1.,0.277643518312368
2018,10,21,12,0,6.,3.8283940412694362
2018,10,21,12,0,33.,0.91944559572540441
2018,10,21,12,1,1.,0.75527995531232062
2018,10,22,14,0,7.,0.87936403475072167
